City,Date,MinTemp,MaxTemp,Humidity,Pressure,WindSpeed,Condition
Gadag,2024-08-08,21.9,28.6,86,1004.2,43.9,Cloudy
Gadag,2024-08-09,21.7,28.7,92,1000.5,59.2,Stormy
Gadag,2024-08-10,20.1,30.2,79,1005.3,43.1,Cloudy
Gadag,2024-08-11,23.1,29.4,85,1002.2,41.7,Cloudy
Gadag,2024-08-12,20.8,26.2,95,1000.6,43.1,Rainy
Gadag,2024-08-13,20.8,26.8,89,1002.7,45.7,Rainy
Gadag,2024-08-14,20.9,29.6,97,1003.8,42.9,Rainy
Gadag,2024-08-15,21.6,27.7,80,1000.4,42.5,Cloudy
Gadag,2024-08-16,20.9,27.2,97,1001.1,61.4,Stormy
Gadag,2024-08-17,21.6,28.6,84,1002.6,38.5,Cloudy
Gadag,2024-08-18,21.3,27.4,81,1011.2,46.5,Cloudy
Gadag,2024-08-19,23.5,28.2,88,1005.6,43.0,Cloudy
Gadag,2024-08-20,22.0,27.7,82,1005.9,42.6,Cloudy
Gadag,2024-08-21,20.8,26.9,80,1003.7,43.5,Cloudy
Gadag,2024-08-22,21.1,27.5,89,1004.2,38.0,Cloudy
Gadag,2024-08-23,21.0,27.8,98,1003.2,43.9,Rainy
Gadag,2024-08-24,22.3,29.7,85,996.3,69.0,Stormy
Gadag,2024-08-25,19.8,28.3,83,1006.2,41.4,Cloudy
Gadag,2024-08-26,18.8,26.3,82,1005.7,41.1,Cloudy
Gadag,2024-08-27,23.5,27.7,98,1001.7,57.7,Stormy
Gadag,2024-08-28,20.4,27.2,80,1005.4,41.8,Cloudy
Gadag,2024-08-29,21.4,30.1,94,1000.9,42.3,Rainy
Gadag,2024-08-30,21.8,29.4,85,999.5,47.5,Cloudy
Gadag,2024-08-31,21.4,27.0,77,1006.0,38.1,Cloudy
Gadag,2024-09-01,22.2,28.3,92,1004.6,56.0,Stormy
Gadag,2024-09-02,20.4,26.8,74,1006.8,38.3,Cloudy
Gadag,2024-09-03,21.2,29.0,88,997.3,19.3,Rainy
Gadag,2024-09-04,22.2,27.6,98,997.2,45.3,Rainy
Gadag,2024-09-05,20.1,28.4,88,1000.3,42.1,Cloudy
Gadag,2024-09-06,21.7,28.1,86,1005.9,44.8,Cloudy
Gadag,2024-09-07,22.9,25.4,98,1001.7,41.6,Rainy
Gadag,2024-09-08,20.8,30.7,92,1005.6,44.5,Cloudy
Gadag,2024-09-09,20.4,26.7,98,1002.3,65.0,Stormy
Gadag,2024-09-10,19.5,30.0,86,1006.0,36.5,Cloudy
Gadag,2024-09-11,20.7,30.5,83,1004.4,49.4,Cloudy
Gadag,2024-09-12,22.0,30.8,88,1002.0,38.3,Cloudy
Gadag,2024-09-13,21.3,27.0,76,1007.3,42.0,Cloudy
Gadag,2024-09-14,20.5,29.7,80,1010.4,41.8,Cloudy
Gadag,2024-09-15,21.8,29.0,98,1001.7,44.4,Rainy
Gadag,2024-09-16,20.2,26.7,86,1004.9,48.6,Cloudy
Gadag,2024-09-17,21.5,26.4,84,1002.7,39.9,Cloudy
Gadag,2024-09-18,20.6,28.3,86,1007.0,45.2,Cloudy
Gadag,2024-09-19,19.3,28.0,80,1005.6,37.6,Cloudy
Gadag,2024-09-20,21.0,28.4,90,1003.7,37.6,Cloudy
Gadag,2024-09-21,22.6,31.9,70,997.2,14.4,Sunny
Gadag,2024-09-22,20.1,30.1,98,999.6,44.8,Rainy
Gadag,2024-09-23,19.8,26.3,90,1001.3,43.7,Cloudy
Gadag,2024-09-24,20.8,28.9,81,992.6,64.9,Stormy
Gadag,2024-09-25,20.2,28.5,85,1007.7,40.5,Cloudy
Gadag,2024-09-26,21.2,27.7,94,999.0,61.7,Stormy
Gadag,2024-09-27,19.7,28.9,90,1000.8,43.1,Rainy
Gadag,2024-09-28,23.6,29.7,80,1005.1,42.9,Cloudy
Gadag,2024-09-29,21.2,28.2,97,999.7,43.6,Rainy
Gadag,2024-09-30,22.4,28.1,95,1000.5,47.2,Rainy
Gadag,2024-10-01,19.4,28.1,50,1001.1,24.4,Sunny
Gadag,2024-10-02,21.4,28.6,63,1001.2,16.2,Windy
Gadag,2024-10-03,20.0,27.9,73,1002.9,9.1,Cloudy
Gadag,2024-10-04,18.5,26.6,60,1003.3,11.2,Cloudy
Gadag,2024-10-05,20.6,32.5,58,1005.3,20.2,Cloudy
Gadag,2024-10-06,20.6,28.7,57,1007.1,16.6,Cloudy
Gadag,2024-10-07,21.5,28.8,53,1002.7,18.7,Sunny
Gadag,2024-10-08,20.1,28.4,48,1007.1,20.7,Sunny
Gadag,2024-10-09,21.0,29.4,65,1007.3,15.0,Cloudy
Gadag,2024-10-10,20.7,27.5,44,1006.9,15.4,Sunny
Gadag,2024-10-11,21.4,30.3,46,1002.2,27.0,Sunny
Gadag,2024-10-12,22.0,30.5,47,1002.0,17.5,Sunny
Gadag,2024-10-13,21.3,28.0,58,1004.4,13.8,Cloudy
Gadag,2024-10-14,20.6,26.7,47,1004.6,19.2,Sunny
Gadag,2024-10-15,18.0,24.8,45,1017.0,15.6,Sunny
Gadag,2024-10-16,18.6,29.6,51,1004.6,11.5,Sunny
Gadag,2024-10-17,19.6,28.8,60,1003.4,18.7,Cloudy
Gadag,2024-10-18,19.5,28.4,65,1009.6,14.2,Windy
Gadag,2024-10-19,17.4,29.2,46,1007.9,21.8,Sunny
Gadag,2024-10-20,20.8,26.6,37,1002.8,21.4,Sunny
Gadag,2024-10-21,19.5,25.2,61,1003.6,19.6,Cloudy
Gadag,2024-10-22,18.0,29.7,76,1000.9,45.7,Stormy
Gadag,2024-10-23,20.4,29.1,66,1003.0,17.5,Cloudy
Gadag,2024-10-24,19.9,26.1,75,1006.6,43.2,Stormy
Gadag,2024-10-25,18.4,30.3,64,1007.0,21.5,Cloudy
Gadag,2024-10-26,18.7,27.4,58,1004.1,14.2,Windy
Gadag,2024-10-27,19.1,27.8,57,1007.3,19.7,Sunny
Gadag,2024-10-28,20.8,28.7,52,1006.3,15.0,Sunny
Gadag,2024-10-29,21.4,28.2,49,1004.4,14.5,Sunny
Gadag,2024-10-30,18.5,30.2,64,1003.0,15.2,Cloudy
Gadag,2024-10-31,18.3,28.2,44,1003.3,19.4,Sunny
Gadag,2024-11-01,20.2,28.5,47,1005.1,15.8,Sunny
Gadag,2024-11-02,20.8,29.6,50,1004.3,19.4,Sunny
Gadag,2024-11-03,19.0,26.8,48,1005.2,18.6,Sunny
Gadag,2024-11-04,18.7,27.6,60,1006.1,18.1,Cloudy
Gadag,2024-11-05,20.3,27.3,56,1009.3,16.0,Sunny
Gadag,2024-11-06,19.2,26.5,44,1003.3,21.2,Sunny
Gadag,2024-11-07,18.6,30.3,57,1003.9,15.6,Sunny
Gadag,2024-11-08,17.6,28.1,53,1006.6,10.8,Sunny
Gadag,2024-11-09,21.0,28.1,51,1004.8,15.6,Sunny
Gadag,2024-11-10,19.9,27.8,59,1006.0,16.3,Cloudy
Gadag,2024-11-11,21.6,27.7,40,1008.5,13.0,Sunny
Gadag,2024-11-12,22.5,27.4,53,1002.8,16.5,Sunny
Gadag,2024-11-13,17.3,29.2,49,1007.3,22.0,Sunny
Gadag,2024-11-14,17.9,28.7,53,1009.2,17.1,Sunny
Gadag,2024-11-15,20.5,28.8,60,1001.3,10.5,Cloudy
Gadag,2024-11-16,19.3,28.8,43,1007.8,18.4,Sunny
Gadag,2024-11-17,21.1,28.7,58,999.9,14.3,Sunny
Gadag,2024-11-18,21.0,26.8,57,1006.1,16.3,Sunny
Gadag,2024-11-19,21.7,26.8,49,1002.1,18.7,Sunny
Gadag,2024-11-20,20.8,28.5,39,1002.7,18.9,Sunny
Gadag,2024-11-21,19.9,27.3,47,1002.1,21.6,Sunny
Gadag,2024-11-22,19.2,29.0,70,1003.0,21.1,Windy
Gadag,2024-11-23,20.9,25.9,53,1010.0,17.7,Sunny
Gadag,2024-11-24,23.2,27.0,58,1002.4,18.3,Cloudy
Gadag,2024-11-25,22.7,26.8,64,1002.7,9.1,Cloudy
Gadag,2024-11-26,19.9,27.5,56,1004.8,10.9,Cloudy
Gadag,2024-11-27,19.1,27.4,50,1005.6,16.5,Sunny
Gadag,2024-11-28,16.2,23.8,64,1003.4,28.9,Cloudy
Gadag,2024-11-29,21.0,28.2,69,1004.2,18.0,Cloudy
Gadag,2024-11-30,19.6,28.4,57,1003.9,12.7,Cloudy
Gadag,2024-12-01,13.5,22.6,36,1006.3,19.5,Sunny
Gadag,2024-12-02,11.5,25.2,31,1003.4,18.6,Sunny
Gadag,2024-12-03,13.6,21.6,35,1007.6,9.1,Sunny
Gadag,2024-12-04,12.0,23.2,29,1008.0,15.2,Sunny
Gadag,2024-12-05,13.5,25.1,27,1008.0,18.9,Sunny
Gadag,2024-12-06,11.6,23.8,34,1005.9,22.2,Sunny
Gadag,2024-12-07,12.6,20.8,25,1002.5,12.6,Sunny
Gadag,2024-12-08,13.3,24.2,47,1004.0,16.2,Sunny
Gadag,2024-12-09,12.7,22.7,36,1004.1,16.0,Sunny
Gadag,2024-12-10,11.6,24.6,28,1005.4,10.8,Sunny
Gadag,2024-12-11,12.6,23.7,40,1002.4,15.5,Sunny
Gadag,2024-12-12,12.7,22.3,38,1005.0,12.6,Sunny
Gadag,2024-12-13,11.0,22.7,38,1004.5,11.6,Sunny
Gadag,2024-12-14,14.1,21.0,41,1006.5,18.9,Sunny
Gadag,2024-12-15,11.8,24.1,37,1004.6,11.0,Sunny
Gadag,2024-12-16,14.8,20.0,50,1008.3,7.5,Sunny
Gadag,2024-12-17,11.8,22.1,39,1002.3,14.6,Sunny
Gadag,2024-12-18,13.9,23.8,31,1000.3,14.8,Sunny
Gadag,2024-12-19,11.9,24.5,38,1006.3,11.8,Sunny
Gadag,2024-12-20,12.1,23.4,30,1002.6,17.1,Sunny
Gadag,2024-12-21,17.7,27.5,50,1017.5,8.8,Sunny
Gadag,2024-12-22,12.9,24.4,37,1004.0,6.0,Sunny
Gadag,2024-12-23,12.6,23.1,33,1003.4,16.5,Sunny
Gadag,2024-12-24,13.9,24.5,29,1006.8,12.3,Sunny
Gadag,2024-12-25,12.9,24.2,36,1004.2,13.8,Sunny
Gadag,2024-12-26,14.1,21.3,45,1004.0,11.6,Sunny
Gadag,2024-12-27,12.3,23.9,46,1016.8,21.5,Sunny
Gadag,2024-12-28,14.2,21.2,34,1003.2,16.0,Sunny
Gadag,2024-12-29,12.9,25.6,36,1007.4,18.0,Sunny
Gadag,2024-12-30,13.1,22.5,38,1006.3,12.4,Sunny
Gadag,2024-12-31,13.3,19.7,50,1006.2,19.6,Sunny
Gadag,2025-01-01,13.1,24.0,29,1006.5,9.3,Sunny
Gadag,2025-01-02,13.2,25.1,33,999.2,13.9,Sunny
Gadag,2025-01-03,13.4,23.1,25,1006.9,17.9,Sunny
Gadag,2025-01-04,11.6,22.3,40,1003.3,13.7,Sunny
Gadag,2025-01-05,13.0,23.1,32,1001.7,15.3,Sunny
Gadag,2025-01-06,12.0,23.3,25,1004.2,8.8,Sunny
Gadag,2025-01-07,10.8,21.0,34,1004.3,20.2,Sunny
Gadag,2025-01-08,13.4,24.2,40,1003.9,11.5,Foggy
Gadag,2025-01-09,10.0,24.2,41,1007.3,15.8,Sunny
Gadag,2025-01-10,12.2,24.0,32,1005.0,16.9,Sunny
Gadag,2025-01-11,13.3,21.0,28,1004.2,9.1,Sunny
Gadag,2025-01-12,14.2,24.1,35,1009.8,11.7,Sunny
Gadag,2025-01-13,12.8,24.8,38,1003.0,15.9,Sunny
Gadag,2025-01-14,13.6,24.5,28,1005.2,18.8,Sunny
Gadag,2025-01-15,11.7,23.3,33,1003.0,19.1,Sunny
Gadag,2025-01-16,11.5,24.7,30,1002.4,13.1,Sunny
Gadag,2025-01-17,12.0,25.2,42,1002.3,12.2,Sunny
Gadag,2025-01-18,13.9,20.5,39,1007.8,20.6,Sunny
Gadag,2025-01-19,11.1,27.1,34,1004.3,15.2,Sunny
Gadag,2025-01-20,12.6,22.3,33,1005.1,19.3,Sunny
Gadag,2025-01-21,13.4,24.9,32,1002.2,18.8,Sunny
Gadag,2025-01-22,12.1,24.5,31,1005.7,15.0,Sunny
Gadag,2025-01-23,11.7,24.4,38,1005.3,7.1,Sunny
Gadag,2025-01-24,11.5,21.5,34,1011.1,16.6,Sunny
Gadag,2025-01-25,11.7,21.4,42,1006.7,26.3,Cloudy
Gadag,2025-01-26,14.4,24.3,39,1006.9,15.3,Sunny
Gadag,2025-01-27,13.2,20.6,39,1004.6,17.3,Sunny
Gadag,2025-01-28,10.9,24.7,25,1007.4,18.4,Sunny
Gadag,2025-01-29,12.1,24.6,27,1004.4,12.8,Sunny
Gadag,2025-01-30,12.0,23.8,38,1005.2,16.2,Sunny
Gadag,2025-01-31,12.3,22.7,25,1006.7,13.9,Sunny
Gadag,2025-02-01,12.7,22.5,35,1008.4,8.1,Sunny
Gadag,2025-02-02,12.8,22.2,30,1003.7,14.0,Sunny
Gadag,2025-02-03,14.1,23.9,41,1003.0,18.8,Sunny
Gadag,2025-02-04,13.1,24.7,26,1003.4,12.6,Sunny
Gadag,2025-02-05,12.8,25.7,30,1006.2,15.4,Sunny
Gadag,2025-02-06,11.6,24.1,38,1001.8,17.4,Sunny
Gadag,2025-02-07,11.1,22.7,31,1005.6,17.5,Sunny
Gadag,2025-02-08,13.7,23.6,36,1006.5,14.5,Sunny
Gadag,2025-02-09,13.0,22.1,33,1004.7,10.9,Sunny
Gadag,2025-02-10,11.5,24.1,32,1003.2,15.4,Sunny
Gadag,2025-02-11,13.7,21.2,45,1005.0,11.8,Sunny
Gadag,2025-02-12,10.6,23.6,37,1003.9,12.5,Sunny
Gadag,2025-02-13,10.9,22.5,32,1006.8,12.3,Sunny
Gadag,2025-02-14,15.5,21.3,40,1001.5,18.8,Sunny
Gadag,2025-02-15,13.9,23.4,35,1007.2,17.9,Sunny
Gadag,2025-02-16,14.4,23.2,30,1004.5,15.2,Sunny
Gadag,2025-02-17,13.0,24.5,26,1006.6,11.7,Sunny
Gadag,2025-02-18,12.5,23.3,27,1005.7,12.4,Sunny
Gadag,2025-02-19,11.5,23.4,34,1006.6,13.7,Sunny
Gadag,2025-02-20,12.2,26.0,32,1005.7,14.9,Sunny
Gadag,2025-02-21,14.4,24.2,28,1000.1,15.7,Sunny
Gadag,2025-02-22,11.7,22.1,38,1005.7,15.2,Sunny
Gadag,2025-02-23,12.1,25.6,31,1007.6,9.5,Sunny
Gadag,2025-02-24,11.9,23.7,35,1006.1,16.1,Sunny
Gadag,2025-02-25,13.1,23.2,25,1003.0,12.1,Sunny
Gadag,2025-02-26,11.4,25.1,43,1006.1,14.1,Sunny
Gadag,2025-02-27,11.7,21.5,49,1007.5,10.7,Sunny
Gadag,2025-02-28,11.5,23.3,36,1008.6,11.2,Sunny
Gadag,2025-03-01,25.5,39.8,30,1005.5,20.4,Sunny
Gadag,2025-03-02,24.3,41.0,25,1006.2,19.2,Sunny
Gadag,2025-03-03,22.3,35.9,25,1005.6,19.5,Sunny
Gadag,2025-03-04,22.3,35.7,25,1007.3,20.9,Sunny
Gadag,2025-03-05,25.1,39.0,25,1009.7,19.0,Sunny
Gadag,2025-03-06,23.2,37.6,29,1005.9,22.3,Sunny
Gadag,2025-03-07,23.1,37.7,25,1005.0,18.7,Sunny
Gadag,2025-03-08,24.8,36.6,33,1004.1,15.0,Sunny
Gadag,2025-03-09,22.8,40.0,27,1005.0,18.5,Sunny
Gadag,2025-03-10,24.3,38.0,25,1008.9,15.5,Sunny
Gadag,2025-03-11,23.9,36.1,36,1008.3,21.8,Cloudy
Gadag,2025-03-12,23.7,37.0,25,1004.8,20.2,Sunny
Gadag,2025-03-13,23.2,37.9,33,1002.2,17.5,Cloudy
Gadag,2025-03-14,22.4,38.3,25,1004.0,18.0,Sunny
Gadag,2025-03-15,24.6,36.4,25,1007.1,13.2,Sunny
Gadag,2025-03-16,24.3,37.0,27,1005.8,15.0,Sunny
Gadag,2025-03-17,25.4,37.4,29,1005.8,19.1,Sunny
Gadag,2025-03-18,25.5,38.7,25,1004.8,19.8,Sunny
Gadag,2025-03-19,22.6,38.6,29,1003.8,20.4,Sunny
Gadag,2025-03-20,23.5,37.0,25,1003.3,23.8,Sunny
Gadag,2025-03-21,23.0,40.6,25,1008.8,17.7,Sunny
Gadag,2025-03-22,24.2,40.0,29,1003.2,18.8,Sunny
Gadag,2025-03-23,22.8,37.8,31,1004.3,21.5,Sunny
Gadag,2025-03-24,24.3,36.2,25,1002.4,22.2,Sunny
Gadag,2025-03-25,23.6,34.9,25,1003.6,17.5,Sunny
Gadag,2025-03-26,22.6,37.4,25,1006.9,20.3,Sunny
Gadag,2025-03-27,22.9,38.5,25,1003.8,17.4,Sunny
Gadag,2025-03-28,25.9,37.0,25,1008.5,19.0,Sunny
Gadag,2025-03-29,23.2,39.5,25,1009.2,26.7,Sunny
Gadag,2025-03-30,21.6,39.0,27,1009.4,13.5,Sunny
Gadag,2025-03-31,23.3,35.0,28,1006.3,15.9,Sunny
Gadag,2025-04-01,25.2,38.1,40,1006.5,17.5,Cloudy
Gadag,2025-04-02,24.6,37.0,25,1000.5,9.3,Sunny
Gadag,2025-04-03,24.8,39.6,25,1008.2,11.1,Sunny
Gadag,2025-04-04,23.7,40.6,25,1002.7,20.9,Sunny
Gadag,2025-04-05,24.7,38.2,31,1006.2,13.1,Sunny
Gadag,2025-04-06,25.3,38.6,25,1005.9,17.0,Sunny
Gadag,2025-04-07,23.3,37.4,36,1001.9,15.6,Windy
Gadag,2025-04-08,25.3,38.7,32,1009.5,12.5,Sunny
Gadag,2025-04-09,23.1,39.6,25,1009.3,9.3,Sunny
Gadag,2025-04-10,23.2,35.6,25,1005.9,14.7,Sunny
Gadag,2025-04-11,25.0,38.2,25,1005.2,17.6,Sunny
Gadag,2025-04-12,23.3,36.8,25,1002.7,20.0,Sunny
Gadag,2025-04-13,24.4,36.2,31,1009.7,13.9,Sunny
Gadag,2025-04-14,22.6,38.2,42,1006.5,16.4,Windy
Gadag,2025-04-15,20.7,36.9,25,1005.6,17.6,Sunny
Gadag,2025-04-16,22.3,40.8,25,1007.6,17.9,Sunny
Gadag,2025-04-17,23.3,38.2,25,1007.0,20.5,Sunny
Gadag,2025-04-18,24.1,36.8,25,1006.9,25.2,Sunny
Gadag,2025-04-19,22.1,37.9,32,1009.6,24.0,Sunny
Gadag,2025-04-20,22.4,37.9,25,1003.8,12.7,Sunny
Gadag,2025-04-21,24.6,37.4,30,1004.4,19.2,Sunny
Gadag,2025-04-22,24.4,38.3,25,1009.1,14.3,Sunny
Gadag,2025-04-23,21.9,37.5,25,1003.8,21.1,Sunny
Gadag,2025-04-24,24.4,38.6,25,1005.7,18.0,Sunny
Gadag,2025-04-25,22.8,39.9,30,1008.7,19.2,Sunny
Gadag,2025-04-26,24.8,39.3,25,1006.9,19.6,Sunny
Gadag,2025-04-27,22.1,39.4,25,1003.1,20.0,Sunny
Gadag,2025-04-28,23.9,37.6,25,1006.1,17.9,Sunny
Gadag,2025-04-29,23.0,36.6,27,1005.6,17.2,Sunny
Gadag,2025-04-30,23.1,38.2,25,1002.2,25.8,Sunny
Gadag,2025-05-01,23.8,36.9,25,1008.2,16.7,Sunny
Gadag,2025-05-02,23.8,38.0,25,1004.7,19.3,Sunny
Gadag,2025-05-03,23.5,39.4,26,1004.1,23.5,Sunny
Gadag,2025-05-04,25.9,39.5,25,1005.9,20.6,Sunny
Gadag,2025-05-05,22.9,38.6,25,1006.7,16.9,Sunny
Gadag,2025-05-06,23.9,36.8,25,1008.1,18.4,Sunny
Gadag,2025-05-07,21.9,34.2,25,1007.7,23.9,Sunny
Gadag,2025-05-08,22.6,39.3,25,1008.0,19.9,Sunny
Gadag,2025-05-09,21.4,37.5,25,1007.5,19.0,Sunny
Gadag,2025-05-10,25.9,38.8,25,1006.3,11.2,Sunny
Gadag,2025-05-11,23.1,37.1,25,1006.9,20.9,Sunny
Gadag,2025-05-12,24.7,35.2,27,1008.0,15.0,Sunny
Gadag,2025-05-13,24.8,41.0,33,1008.1,17.7,Sunny
Gadag,2025-05-14,22.0,40.6,28,1006.2,24.8,Sunny
Gadag,2025-05-15,22.0,38.1,70,1002.9,17.7,Rainy
Gadag,2025-05-16,23.1,39.2,27,1008.8,18.7,Sunny
Gadag,2025-05-17,22.6,39.4,25,1007.0,12.9,Sunny
Gadag,2025-05-18,21.8,38.5,34,1008.8,25.6,Sunny
Gadag,2025-05-19,22.5,40.7,25,1002.8,10.9,Sunny
Gadag,2025-05-20,22.7,38.4,25,1005.8,21.6,Sunny
Gadag,2025-05-21,23.4,37.5,25,1003.5,11.7,Sunny
Gadag,2025-05-22,23.7,41.0,29,1003.8,18.4,Sunny
Gadag,2025-05-23,25.0,39.4,25,1009.7,12.4,Sunny
Gadag,2025-05-24,23.5,38.9,25,1005.6,15.6,Sunny
Gadag,2025-05-25,25.0,38.0,36,1011.7,16.6,Cloudy
Gadag,2025-05-26,22.9,38.2,25,1009.7,14.9,Windy
Gadag,2025-05-27,25.1,37.1,29,1006.5,9.3,Sunny
Gadag,2025-05-28,24.9,40.4,39,1002.3,17.2,Cloudy
Gadag,2025-05-29,23.2,39.4,25,1006.4,15.3,Sunny
Gadag,2025-05-30,23.3,39.1,25,1010.7,20.7,Sunny
Gadag,2025-05-31,23.4,37.7,25,1007.3,22.9,Sunny
Gadag,2025-06-01,21.2,27.1,82,1007.4,46.9,Cloudy
Gadag,2025-06-02,20.7,29.0,79,1006.2,43.0,Cloudy
Gadag,2025-06-03,20.6,26.2,87,1004.1,41.4,Cloudy
Gadag,2025-06-04,22.0,30.7,91,997.1,43.7,Rainy
Gadag,2025-06-05,21.3,29.0,98,1001.0,60.8,Stormy
Gadag,2025-06-06,18.2,29.7,88,1001.3,41.6,Rainy
Gadag,2025-06-07,23.6,28.1,80,1007.0,48.2,Cloudy
Gadag,2025-06-08,18.5,27.4,88,1000.9,35.1,Rainy
Gadag,2025-06-09,22.8,28.5,76,1006.7,43.3,Cloudy
Gadag,2025-06-10,20.0,29.7,80,1005.0,36.0,Cloudy
Gadag,2025-06-11,21.4,28.1,75,1006.4,37.3,Cloudy
Gadag,2025-06-12,20.3,28.0,77,1001.4,42.9,Cloudy
Gadag,2025-06-13,22.3,27.6,83,1002.0,38.5,Cloudy
Gadag,2025-06-14,22.7,30.0,80,1004.0,40.0,Cloudy
Gadag,2025-06-15,19.5,27.6,78,1010.1,49.9,Cloudy
Gadag,2025-06-16,22.4,28.4,90,1005.6,46.5,Cloudy
Gadag,2025-06-17,21.7,30.4,98,998.1,60.3,Stormy
Gadag,2025-06-18,20.8,28.1,90,1006.0,44.4,Cloudy
Gadag,2025-06-19,21.3,27.9,91,1007.8,39.7,Cloudy
Gadag,2025-06-20,19.2,29.1,89,1001.6,38.3,Rainy
Gadag,2025-06-21,22.5,28.2,85,1005.8,46.8,Cloudy
Gadag,2025-06-22,22.2,28.9,98,998.3,39.2,Rainy
Gadag,2025-06-23,23.7,26.9,95,1001.9,54.5,Stormy
Gadag,2025-06-24,20.4,27.3,92,1003.9,67.3,Stormy
Gadag,2025-06-25,20.2,27.4,95,1002.1,42.5,Rainy
Gadag,2025-06-26,21.2,30.0,88,1003.7,39.0,Cloudy
Gadag,2025-06-27,19.9,30.9,98,997.5,63.5,Stormy
Gadag,2025-06-28,20.8,28.3,81,1006.5,48.1,Cloudy
Gadag,2025-06-29,21.6,30.0,96,998.0,44.6,Rainy
Gadag,2025-06-30,19.1,26.6,79,1004.7,49.1,Cloudy
Gadag,2025-07-01,23.4,29.0,95,1004.1,45.5,Cloudy
Gadag,2025-07-02,20.6,29.6,90,1004.4,44.0,Rainy
Gadag,2025-07-03,20.6,30.3,93,1006.7,43.3,Cloudy
Gadag,2025-07-04,20.2,26.6,87,1003.5,51.1,Cloudy
Gadag,2025-07-05,21.8,29.7,94,1000.5,38.8,Rainy
Gadag,2025-07-06,21.8,28.3,94,996.8,43.9,Rainy
Gadag,2025-07-07,22.1,30.3,79,1006.9,54.0,Cloudy
Gadag,2025-07-08,21.6,27.4,79,1011.3,47.8,Cloudy
Gadag,2025-07-09,20.9,29.2,82,1004.7,45.8,Cloudy
Gadag,2025-07-10,18.3,27.5,81,1002.6,41.8,Cloudy
Gadag,2025-07-11,19.9,29.2,86,997.5,41.1,Cloudy
Gadag,2025-07-12,20.8,28.6,94,996.6,46.0,Rainy
Gadag,2025-07-13,20.8,26.4,94,1001.0,41.1,Rainy
Gadag,2025-07-14,20.0,27.6,80,1005.3,41.0,Cloudy
Gadag,2025-07-15,18.9,28.6,77,1004.6,44.8,Cloudy
Gadag,2025-07-16,22.5,26.6,78,1010.5,41.9,Cloudy
Gadag,2025-07-17,22.4,25.0,85,1005.2,38.8,Cloudy
Gadag,2025-07-18,20.0,29.9,82,1005.4,40.9,Cloudy
Gadag,2025-07-19,18.6,28.9,87,998.0,39.9,Cloudy
Gadag,2025-07-20,21.4,29.9,92,1005.3,42.9,Cloudy
Gadag,2025-07-21,19.8,29.7,98,1001.7,56.7,Stormy
Gadag,2025-07-22,19.9,31.0,80,1002.1,39.5,Cloudy
Gadag,2025-07-23,20.3,27.1,87,1003.1,34.6,Cloudy
Gadag,2025-07-24,21.4,28.7,86,1008.4,47.6,Cloudy
Gadag,2025-07-25,22.7,27.8,85,1007.8,44.7,Cloudy
Gadag,2025-07-26,21.7,26.6,98,1002.2,39.1,Rainy
Gadag,2025-07-27,21.8,27.4,93,999.7,39.8,Rainy
Gadag,2025-07-28,20.1,28.6,98,1003.1,37.2,Rainy
Gadag,2025-07-29,22.6,28.6,86,1003.6,45.2,Rainy
Gadag,2025-07-30,23.0,27.8,90,1004.2,41.6,Cloudy
Gadag,2025-07-31,21.5,30.6,87,1002.4,46.1,Cloudy
Gadag,2025-08-01,22.4,29.0,93,999.3,64.8,Stormy
Gadag,2025-08-02,22.4,28.1,95,1003.7,54.1,Stormy
Gadag,2025-08-03,21.1,28.0,88,1003.4,42.4,Cloudy
Gadag,2025-08-04,20.7,28.2,88,1005.6,42.0,Cloudy
Gadag,2025-08-05,20.5,26.9,93,1004.8,45.9,Rainy
Gadag,2025-08-06,20.0,25.5,84,1006.0,48.3,Cloudy
Gadag,2025-08-07,20.1,26.7,90,1003.8,48.5,Rainy
Gadag,2025-08-08,19.5,27.8,84,1002.7,39.1,Cloudy
Gadag,2025-08-09,20.2,27.6,79,1006.1,41.8,Cloudy
Gadag,2025-08-10,22.1,30.1,75,1004.8,40.7,Cloudy
Gadag,2025-08-11,20.6,30.7,72,1001.4,43.9,Cloudy
Gadag,2025-08-12,20.4,28.2,89,1002.0,41.4,Rainy
Gadag,2025-08-13,22.0,29.0,88,1001.2,37.5,Cloudy
Gadag,2025-08-14,20.5,28.2,79,1004.3,34.7,Cloudy
Gadag,2025-08-15,21.7,28.0,97,1004.9,64.9,Stormy
Gadag,2025-08-16,19.6,27.4,98,1002.0,42.9,Rainy
Gadag,2025-08-17,20.8,26.9,92,1002.3,46.0,Cloudy
Gadag,2025-08-18,21.8,30.7,97,1003.7,42.7,Rainy
Gadag,2025-08-19,19.5,29.7,86,1002.5,43.7,Cloudy
Gadag,2025-08-20,18.9,27.4,97,1001.1,41.7,Rainy
Gadag,2025-08-21,22.5,29.4,94,998.3,41.7,Rainy
Gadag,2025-08-22,19.8,28.3,98,1001.5,64.8,Stormy
Gadag,2025-08-23,20.7,28.4,80,1008.5,39.6,Cloudy
Gadag,2025-08-24,22.3,31.4,90,1002.7,73.4,Stormy
Gadag,2025-08-25,20.3,29.6,98,1000.2,40.0,Rainy
Gadag,2025-08-26,22.2,28.3,82,1005.9,40.8,Cloudy
Gadag,2025-08-27,20.1,27.5,85,1003.9,46.2,Cloudy
